pdb,arbitrary_family_num
IOPPYMWE_BasicBeNTF2_designed_0000.pdb,1519
URNOWRKN_BasicBeNTF2_designed_0000.pdb,1519
KOYHVGCU_BasicBeNTF2_designed_0000.pdb,1519
NOKGKQEK_BasicBeNTF2_designed_0000.pdb,1519
BNDVFGME_BasicBeNTF2_designed_0000.pdb,1519
IWACNXNG_BasicBeNTF2_designed_0000.pdb,1519
WJDPMHWG_BasicBeNTF2_designed_0000.pdb,1519
OFDATIRC_BasicBeNTF2_designed_0000.pdb,1519
YMDLVULG_BasicBeNTF2_designed_0000.pdb,1520
GEJVGNCG_BasicBeNTF2_designed_0000.pdb,1520
KMOQKJXY_BasicBeNTF2_designed_0000.pdb,1520
OUGBNLHU_BasicBeNTF2_designed_0000.pdb,1520
RGDRPMND_BasicBeNTF2_designed_0000.pdb,1520
SLSYWGUM_BasicBeNTF2_designed_0000.pdb,1520
IOOCVPRJ_BasicBeNTF2_designed_0000.pdb,1520
TXEEAKKF_BasicBeNTF2_designed_0000.pdb,1520
IYOOPLGO_BasicBeNTF2_designed_0000.pdb,1520
BNEPGWPG_BasicBeNTF2_designed_0000.pdb,1520
FHGOVJDY_BasicBeNTF2_designed_0000.pdb,1520
ZARNDHJE_BasicBeNTF2_designed_0000.pdb,1520
ETAPTQAI_BasicBeNTF2_designed_0000.pdb,1520
KMVPLWYZ_BasicBeNTF2_designed_0000.pdb,1520
WXGHDOKH_BasicBeNTF2_designed_0000.pdb,1520
WKRCXJJQ_BasicBeNTF2_designed_0000.pdb,1520
SDEATWOD_BasicBeNTF2_designed_0000.pdb,1520
PZWLPJFI_BasicBeNTF2_designed_0000.pdb,1520
VHWDRSZQ_BasicBeNTF2_designed_0000.pdb,1520
MIVRBPCD_BasicBeNTF2_designed_0000.pdb,1520
BYRTMNBX_BasicBeNTF2_designed_0000.pdb,1521
CLTCZJCX_BasicBeNTF2_designed_0000.pdb,1521
ELWYBEDP_BasicBeNTF2_designed_0000.pdb,1521
ZZRLPGDM_BasicBeNTF2_designed_0000.pdb,1521
CVSSMWOQ_BasicBeNTF2_designed_0000.pdb,1521
ORYGNSTC_BasicBeNTF2_designed_0000.pdb,1521
TNZSUQSN_BasicBeNTF2_designed_0000.pdb,1521
FZQQLNGL_BasicBeNTF2_designed_0000.pdb,1521
HWTUBIXD_BasicBeNTF2_designed_0000.pdb,1521
ENBJSUZZ_BasicBeNTF2_designed_0000.pdb,1521
BYFUMNSO_BasicBeNTF2_designed_0000.pdb,1521
DRADFERH_BasicBeNTF2_designed_0000.pdb,1521
TNSZMATG_BasicBeNTF2_designed_0000.pdb,1521
LWNEKKLG_BasicBeNTF2_designed_0000.pdb,1521
OESRRRVW_BasicBeNTF2_designed_0000.pdb,1521
UPCJTRCR_BasicBeNTF2_designed_0000.pdb,1521
YPIRXSMB_BasicBeNTF2_designed_0000.pdb,1521
LFVXLBXE_BasicBeNTF2_designed_0000.pdb,1521
SAKEESAT_BasicBeNTF2_designed_0000.pdb,1521
REKELOSF_BasicBeNTF2_designed_0000.pdb,1521
WCYWXDFU_BasicBeNTF2_designed_0000.pdb,1522
CYHNICRS_BasicBeNTF2_designed_0000.pdb,1522
SFHCIBAO_BasicBeNTF2_designed_0000.pdb,1522
JEEWSPBP_BasicBeNTF2_designed_0000.pdb,1522
QCPMZPOW_BasicBeNTF2_designed_0000.pdb,1522
OKUPFYQJ_BasicBeNTF2_designed_0000.pdb,1522
KDWPWICV_BasicBeNTF2_designed_0000.pdb,1522
OFKYNLLU_BasicBeNTF2_designed_0000.pdb,1522
YXLVLKRB_BasicBeNTF2_designed_0000.pdb,1522
QALUKRJP_BasicBeNTF2_designed_0000.pdb,1522
RUNFFULX_BasicBeNTF2_designed_0000.pdb,1522
MVCXCSVS_BasicBeNTF2_designed_0000.pdb,1522
FOBICWXD_BasicBeNTF2_designed_0000.pdb,1522
PGZLNUAO_BasicBeNTF2_designed_0000.pdb,1522
MQFPOYWR_BasicBeNTF2_designed_0000.pdb,1522
ILDZJPPR_BasicBeNTF2_designed_0000.pdb,1522
JYIYRSNV_BasicBeNTF2_designed_0000.pdb,1522
MQGOHFMR_BasicBeNTF2_designed_0000.pdb,1522
FHLJSSKK_BasicBeNTF2_designed_0000.pdb,1522
JIHDDTCQ_BasicBeNTF2_designed_0000.pdb,1522
GQWJVFMF_BasicBeNTF2_designed_0000.pdb,1523
RHUHEVYC_BasicBeNTF2_designed_0000.pdb,1523
SDTOUDEA_BasicBeNTF2_designed_0000.pdb,1523
CDYDATTV_BasicBeNTF2_designed_0000.pdb,1523
OOSSVMED_BasicBeNTF2_designed_0000.pdb,1523
OUPELRBK_BasicBeNTF2_designed_0000.pdb,1523
YFTNWNVL_BasicBeNTF2_designed_0000.pdb,1523
UOYMGOEH_BasicBeNTF2_designed_0000.pdb,1523
SZAIKMYE_BasicBeNTF2_designed_0000.pdb,1523
DSRJIBQL_BasicBeNTF2_designed_0000.pdb,1523
KZBCSHAB_BasicBeNTF2_designed_0000.pdb,1523
NODFVTGS_BasicBeNTF2_designed_0000.pdb,1523
BNMKLQIJ_BasicBeNTF2_designed_0000.pdb,1523
ELHJXHGK_BasicBeNTF2_designed_0000.pdb,1523
JCKNFWPN_BasicBeNTF2_designed_0000.pdb,1523
CERVVJLU_BasicBeNTF2_designed_0000.pdb,1523
TMSZHYDR_BasicBeNTF2_designed_0000.pdb,1523
KGNAIWRI_BasicBeNTF2_designed_0000.pdb,1523
NMEVOWUV_BasicBeNTF2_designed_0000.pdb,1523
DWRSNTXS_BasicBeNTF2_designed_0000.pdb,1523
ZZAYAQEU_BasicBeNTF2_designed_0000.pdb,1524
FUVXEYRG_BasicBeNTF2_designed_0000.pdb,1524
QNLRZOXU_BasicBeNTF2_designed_0000.pdb,1524
QJVZBXPM_BasicBeNTF2_designed_0000.pdb,1524
HAUJGSQX_BasicBeNTF2_designed_0000.pdb,1524
VOHBBMQO_BasicBeNTF2_designed_0000.pdb,1524
DJYIIRSS_BasicBeNTF2_designed_0000.pdb,1524
BNNFDVVI_BasicBeNTF2_designed_0000.pdb,1524
RYCUPZOH_BasicBeNTF2_designed_0000.pdb,1524
TINIWQPW_BasicBeNTF2_designed_0000.pdb,1524
XUBIBGHG_BasicBeNTF2_designed_0000.pdb,1524
YCETQIDU_BasicBeNTF2_designed_0000.pdb,1524
WLNJMUHA_BasicBeNTF2_designed_0000.pdb,1524
MAJLUZUQ_BasicBeNTF2_designed_0000.pdb,1524
JYAWOHIO_BasicBeNTF2_designed_0000.pdb,1524
YMAKUWHJ_BasicBeNTF2_designed_0000.pdb,1524
HVRNDCYK_BasicBeNTF2_designed_0000.pdb,1524
OXDCVWRI_BasicBeNTF2_designed_0000.pdb,1524
KACULRGF_BasicBeNTF2_designed_0000.pdb,1524
GZKSZWMU_BasicBeNTF2_designed_0000.pdb,1524
XUWGUKCR_BasicBeNTF2_designed_0000.pdb,1526
ZRHIYYAP_BasicBeNTF2_designed_0000.pdb,1526
MFCKVAIM_BasicBeNTF2_designed_0000.pdb,1526
JWIOUDCC_BasicBeNTF2_designed_0000.pdb,1526
GZAAJCEE_BasicBeNTF2_designed_0000.pdb,1526
FLUSTBFJ_BasicBeNTF2_designed_0000.pdb,1526
QDHIUJWQ_BasicBeNTF2_designed_0000.pdb,1526
SPAETUZE_BasicBeNTF2_designed_0000.pdb,1526
BNNUAWFU_BasicBeNTF2_designed_0000.pdb,1526
TEZINQJD_BasicBeNTF2_designed_0000.pdb,1526
YUIMTCWJ_BasicBeNTF2_designed_0000.pdb,1526
QCNHPQBE_BasicBeNTF2_designed_0000.pdb,1526
DKTKXVIE_BasicBeNTF2_designed_0000.pdb,1526
EWECFEAR_BasicBeNTF2_designed_0000.pdb,1526
OBJFFBFA_BasicBeNTF2_designed_0000.pdb,1526
UYCANKRN_BasicBeNTF2_designed_0000.pdb,1526
UDVCXTPF_BasicBeNTF2_designed_0000.pdb,1526
XMJIUUPJ_BasicBeNTF2_designed_0000.pdb,1526
LKGHGRLQ_BasicBeNTF2_designed_0000.pdb,1526
DELJJLRK_BasicBeNTF2_designed_0000.pdb,1526
PEDSPWWL_BasicBeNTF2_designed_0000.pdb,1528
IEEEMLBD_BasicBeNTF2_designed_0000.pdb,1528
KZXQINYJ_BasicBeNTF2_designed_0000.pdb,1528
BNQRVXTJ_BasicBeNTF2_designed_0000.pdb,1528
FVYVQQPZ_BasicBeNTF2_designed_0000.pdb,1528
QSYJCJWH_BasicBeNTF2_designed_0000.pdb,1528
SEUSLERO_BasicBeNTF2_designed_0000.pdb,1528
XOOVUMLX_BasicBeNTF2_designed_0000.pdb,1528
QZBRWRXU_BasicBeNTF2_designed_0000.pdb,1528
HPBPZPRE_BasicBeNTF2_designed_0000.pdb,1528
TKXTLVZJ_BasicBeNTF2_designed_0000.pdb,1528
SJBHTXIC_BasicBeNTF2_designed_0000.pdb,1528
CUEGTINU_BasicBeNTF2_designed_0000.pdb,1528
JPBJZJPV_BasicBeNTF2_designed_0000.pdb,1528
DHGVVFQD_BasicBeNTF2_designed_0000.pdb,1528
FEGLNZTO_BasicBeNTF2_designed_0000.pdb,1528
CNBDXUBV_BasicBeNTF2_designed_0000.pdb,1528
TTPZFPQO_BasicBeNTF2_designed_0000.pdb,1528
WYRWZAFJ_BasicBeNTF2_designed_0000.pdb,1528
MEQJTJBX_BasicBeNTF2_designed_0000.pdb,1528
WHHNPRVG_BasicBeNTF2_designed_0000.pdb,1530
KHHPRXBZ_BasicBeNTF2_designed_0000.pdb,1530
CDHFGEQQ_BasicBeNTF2_designed_0000.pdb,1530
EESAUIPN_BasicBeNTF2_designed_0000.pdb,1530
CIWZAYER_BasicBeNTF2_designed_0000.pdb,1530
JEVFFDHE_BasicBeNTF2_designed_0000.pdb,1530
NGVMWFLD_BasicBeNTF2_designed_0000.pdb,1530
QSYJRIZS_BasicBeNTF2_designed_0000.pdb,1530
HQBEYFXB_BasicBeNTF2_designed_0000.pdb,1530
HXAWOMMK_BasicBeNTF2_designed_0000.pdb,1530
HYYTUXPQ_BasicBeNTF2_designed_0000.pdb,1530
KQNYFOMM_BasicBeNTF2_designed_0000.pdb,1530
SFVCPONT_BasicBeNTF2_designed_0000.pdb,1530
YZHAXJMF_BasicBeNTF2_designed_0000.pdb,1530
FUPGVVFA_BasicBeNTF2_designed_0000.pdb,1530
WDNXHOCR_BasicBeNTF2_designed_0000.pdb,1530
TODTMHMW_BasicBeNTF2_designed_0000.pdb,1530
ZGDEFQDI_BasicBeNTF2_designed_0000.pdb,1530
BVMZGPWW_BasicBeNTF2_designed_0000.pdb,1530
LWUQCJUI_BasicBeNTF2_designed_0000.pdb,1530
XUPFOWCY_BasicBeNTF2_designed_0000.pdb,1532
XQTVAWOB_BasicBeNTF2_designed_0000.pdb,1532
EYKYIUEM_BasicBeNTF2_designed_0000.pdb,1532
NDJCPBHY_BasicBeNTF2_designed_0000.pdb,1532
CDGDZOEM_BasicBeNTF2_designed_0000.pdb,1532
WWFEOIAP_BasicBeNTF2_designed_0000.pdb,1532
BNZFKUWH_BasicBeNTF2_designed_0000.pdb,1532
PPAFNVTU_BasicBeNTF2_designed_0000.pdb,1532
MAJYYMEF_BasicBeNTF2_designed_0000.pdb,1532
IBKMHYSL_BasicBeNTF2_designed_0000.pdb,1532
FGAHKHWY_BasicBeNTF2_designed_0000.pdb,1532
OFBSHRPT_BasicBeNTF2_designed_0000.pdb,1532
THIXBKLC_BasicBeNTF2_designed_0000.pdb,1532
DQBDCPTH_BasicBeNTF2_designed_0000.pdb,1532
WLCVRTFE_BasicBeNTF2_designed_0000.pdb,1532
OBKXUPBP_BasicBeNTF2_designed_0000.pdb,1532
RPRMXNIJ_BasicBeNTF2_designed_0000.pdb,1532
YLVZAQLB_BasicBeNTF2_designed_0000.pdb,1532
QAGDQZXC_BasicBeNTF2_designed_0000.pdb,1532
XBORVPXA_BasicBeNTF2_designed_0000.pdb,1532
MVZXFYHB_BasicBeNTF2_designed_0000.pdb,1534
PUNRCZFG_BasicBeNTF2_designed_0000.pdb,1534
JELKGNAG_BasicBeNTF2_designed_0000.pdb,1534
GHBWLPHC_BasicBeNTF2_designed_0000.pdb,1534
PUCSMCBS_BasicBeNTF2_designed_0000.pdb,1534
DDDEFLKV_BasicBeNTF2_designed_0000.pdb,1534
BPCLDCWR_BasicBeNTF2_designed_0000.pdb,1534
KFLCESRG_BasicBeNTF2_designed_0000.pdb,1534
BOAOSEWY_BasicBeNTF2_designed_0000.pdb,1534
PYITFRWF_BasicBeNTF2_designed_0000.pdb,1534
YRWDEHOD_BasicBeNTF2_designed_0000.pdb,1534
TSXCTXRF_BasicBeNTF2_designed_0000.pdb,1534
RWJUOFEP_BasicBeNTF2_designed_0000.pdb,1534
NPVGPTDP_BasicBeNTF2_designed_0000.pdb,1534
PBCENBUU_BasicBeNTF2_designed_0000.pdb,1534
MHLGPTDR_BasicBeNTF2_designed_0000.pdb,1534
EWJIALQZ_BasicBeNTF2_designed_0000.pdb,1534
CMUHNUIX_BasicBeNTF2_designed_0000.pdb,1534
LIGWYLQX_BasicBeNTF2_designed_0000.pdb,1534
VOOGTALA_BasicBeNTF2_designed_0000.pdb,1534
SXEOJUSD_BasicBeNTF2_designed_0000.pdb,1536
DMUGVPDA_BasicBeNTF2_designed_0000.pdb,1536
DAKLHVGR_BasicBeNTF2_designed_0000.pdb,1536
ISKTOROM_BasicBeNTF2_designed_0000.pdb,1536
DULTSUGN_BasicBeNTF2_designed_0000.pdb,1536
OHHMTANF_BasicBeNTF2_designed_0000.pdb,1536
HHWXEBMQ_BasicBeNTF2_designed_0000.pdb,1536
QKASBZRT_BasicBeNTF2_designed_0000.pdb,1536
DVGLQUPS_BasicBeNTF2_designed_0000.pdb,1536
IKESEZLM_BasicBeNTF2_designed_0000.pdb,1536
FFWHJJQU_BasicBeNTF2_designed_0000.pdb,1536
QKPIGOSE_BasicBeNTF2_designed_0000.pdb,1536
CFRIRHMH_BasicBeNTF2_designed_0000.pdb,1536
HCGBZYRW_BasicBeNTF2_designed_0000.pdb,1536
CRIAKHFS_BasicBeNTF2_designed_0000.pdb,1536
OKJHVMOW_BasicBeNTF2_designed_0000.pdb,1536
JCXQPECM_BasicBeNTF2_designed_0000.pdb,1536
BOBHEUXC_BasicBeNTF2_designed_0000.pdb,1536
QAYZDATP_BasicBeNTF2_designed_0000.pdb,1536
DNTDYPSE_BasicBeNTF2_designed_0000.pdb,1536
YXBJTPCA_BasicBeNTF2_designed_0000.pdb,1537
STFLVKWL_BasicBeNTF2_designed_0000.pdb,1537
ZTDQAKSN_BasicBeNTF2_designed_0000.pdb,1537
OPQVTLEL_BasicBeNTF2_designed_0000.pdb,1537
RTINJSJX_BasicBeNTF2_designed_0000.pdb,1537
UHJDDRHQ_BasicBeNTF2_designed_0000.pdb,1537
ZDRFWJBN_BasicBeNTF2_designed_0000.pdb,1537
ONZVJCEG_BasicBeNTF2_designed_0000.pdb,1537
UEOFPQFE_BasicBeNTF2_designed_0000.pdb,1537
OSQWAUAD_BasicBeNTF2_designed_0000.pdb,1537
QGCGRYGI_BasicBeNTF2_designed_0000.pdb,1537
VAOPPOOI_BasicBeNTF2_designed_0000.pdb,1537
EJUMPPOO_BasicBeNTF2_designed_0000.pdb,1537
BODSQNOX_BasicBeNTF2_designed_0000.pdb,1537
FPNKCEBT_BasicBeNTF2_designed_0000.pdb,1537
QRPBSAIS_BasicBeNTF2_designed_0000.pdb,1537
RMAELIOL_BasicBeNTF2_designed_0000.pdb,1537
DOBWXUZY_BasicBeNTF2_designed_0000.pdb,1537
KRWFOWIW_BasicBeNTF2_designed_0000.pdb,1537
WQWDHGZV_BasicBeNTF2_designed_0000.pdb,1537
IOZGXQDK_BasicBeNTF2_designed_0000.pdb,1538
DWVFPROA_BasicBeNTF2_designed_0000.pdb,1538
PZDXEDID_BasicBeNTF2_designed_0000.pdb,1538
HMFTWKYT_BasicBeNTF2_designed_0000.pdb,1538
TSPWZXQT_BasicBeNTF2_designed_0000.pdb,1538
GWXQYMPN_BasicBeNTF2_designed_0000.pdb,1538
IWQECLMA_BasicBeNTF2_designed_0000.pdb,1538
MYXTAAPW_BasicBeNTF2_designed_0000.pdb,1538
DERLLRHH_BasicBeNTF2_designed_0000.pdb,1538
UBBGNQSU_BasicBeNTF2_designed_0000.pdb,1538
JGOSIPDE_BasicBeNTF2_designed_0000.pdb,1538
ERIHOSLU_BasicBeNTF2_designed_0000.pdb,1538
ZZFSFVLF_BasicBeNTF2_designed_0000.pdb,1538
ZINEHTAN_BasicBeNTF2_designed_0000.pdb,1538
DPYOSMAF_BasicBeNTF2_designed_0000.pdb,1538
PZFWWJHV_BasicBeNTF2_designed_0000.pdb,1538
JCEKWCAJ_BasicBeNTF2_designed_0000.pdb,1538
MEMUADJH_BasicBeNTF2_designed_0000.pdb,1538
BOEFLFZM_BasicBeNTF2_designed_0000.pdb,1538
EUDFDIFH_BasicBeNTF2_designed_0000.pdb,1538
KULFDSQT_BasicBeNTF2_designed_0000.pdb,1539
RRXCWDIY_BasicBeNTF2_designed_0000.pdb,1539
FGICUEJE_BasicBeNTF2_designed_0000.pdb,1539
EJEAGXHZ_BasicBeNTF2_designed_0000.pdb,1539
ZLGPXHZM_BasicBeNTF2_designed_0000.pdb,1539
SZMLTIAN_BasicBeNTF2_designed_0000.pdb,1539
HTSPELJF_BasicBeNTF2_designed_0000.pdb,1539
PBOAMRGK_BasicBeNTF2_designed_0000.pdb,1539
DXRXFNKV_BasicBeNTF2_designed_0000.pdb,1539
WEMMVTNC_BasicBeNTF2_designed_0000.pdb,1539
WPUSKNKP_BasicBeNTF2_designed_0000.pdb,1539
WGPNYCST_BasicBeNTF2_designed_0000.pdb,1539
JTRVOTIU_BasicBeNTF2_designed_0000.pdb,1539
YKAIBPJP_BasicBeNTF2_designed_0000.pdb,1539
KCRGDNIV_BasicBeNTF2_designed_0000.pdb,1539
TOSSWJPE_BasicBeNTF2_designed_0000.pdb,1539
SHIJPJGB_BasicBeNTF2_designed_0000.pdb,1539
MYGZNNEQ_BasicBeNTF2_designed_0000.pdb,1539
IQWVWXKG_BasicBeNTF2_designed_0000.pdb,1539
GIBFBMPK_BasicBeNTF2_designed_0000.pdb,1539
KXZBUABB_BasicBeNTF2_designed_0000.pdb,1540
JXPUCCGF_BasicBeNTF2_designed_0000.pdb,1540
WBKUEGKN_BasicBeNTF2_designed_0000.pdb,1540
CIRDTRTJ_BasicBeNTF2_designed_0000.pdb,1540
TORBVNOG_BasicBeNTF2_designed_0000.pdb,1540
GGHIMRLH_BasicBeNTF2_designed_0000.pdb,1540
ETCRGINH_BasicBeNTF2_designed_0000.pdb,1540
VFGIIDAL_BasicBeNTF2_designed_0000.pdb,1540
OFCAKAPP_BasicBeNTF2_designed_0000.pdb,1540
BOHIUJTY_BasicBeNTF2_designed_0000.pdb,1540
JATLVGLQ_BasicBeNTF2_designed_0000.pdb,1540
CRTRMVOV_BasicBeNTF2_designed_0000.pdb,1540
MBRVXXQD_BasicBeNTF2_designed_0000.pdb,1540
BQQNOEYM_BasicBeNTF2_designed_0000.pdb,1540
ZUJQYUNO_BasicBeNTF2_designed_0000.pdb,1540
VRSZLQKM_BasicBeNTF2_designed_0000.pdb,1540
GBNSATDP_BasicBeNTF2_designed_0000.pdb,1540
WSQJEKNL_BasicBeNTF2_designed_0000.pdb,1540
MOEJVAYY_BasicBeNTF2_designed_0000.pdb,1540
ODPFKTQK_BasicBeNTF2_designed_0000.pdb,1540
RVSSXZXB_BasicBeNTF2_designed_0000.pdb,1541
BOHQDXRC_BasicBeNTF2_designed_0000.pdb,1541
TPNJOJZI_BasicBeNTF2_designed_0000.pdb,1541
LMEMKGUQ_BasicBeNTF2_designed_0000.pdb,1541
MCJTCIZO_BasicBeNTF2_designed_0000.pdb,1541
HRBKOTQI_BasicBeNTF2_designed_0000.pdb,1541
HAJHQUIK_BasicBeNTF2_designed_0000.pdb,1541
YFBNHGCU_BasicBeNTF2_designed_0000.pdb,1541
LNIJNXAM_BasicBeNTF2_designed_0000.pdb,1541
ZMHHUCLW_BasicBeNTF2_designed_0000.pdb,1541
DSDHDQPG_BasicBeNTF2_designed_0000.pdb,1541
LTABPTKZ_BasicBeNTF2_designed_0000.pdb,1541
YGCDOPCW_BasicBeNTF2_designed_0000.pdb,1541
ZAHYYOAQ_BasicBeNTF2_designed_0000.pdb,1541
DUBKOETV_BasicBeNTF2_designed_0000.pdb,1541
PDFKGASL_BasicBeNTF2_designed_0000.pdb,1541
GBBLEDUD_BasicBeNTF2_designed_0000.pdb,1541
RRCUGGNY_BasicBeNTF2_designed_0000.pdb,1541
IVVNMNAU_BasicBeNTF2_designed_0000.pdb,1541
HPMQQWYA_BasicBeNTF2_designed_0000.pdb,1541
SQTXLPGQ_BasicBeNTF2_designed_0000.pdb,1542
QBHSLOPN_BasicBeNTF2_designed_0000.pdb,1542
JVINKBON_BasicBeNTF2_designed_0000.pdb,1542
GOQPMFBK_BasicBeNTF2_designed_0000.pdb,1542
FECJWEXJ_BasicBeNTF2_designed_0000.pdb,1542
VESODVMT_BasicBeNTF2_designed_0000.pdb,1542
PZOQMFLU_BasicBeNTF2_designed_0000.pdb,1542
GDAOIOPS_BasicBeNTF2_designed_0000.pdb,1542
TDEGWFGX_BasicBeNTF2_designed_0000.pdb,1542
RHOHKAPR_BasicBeNTF2_designed_0000.pdb,1542
NDRFZCMB_BasicBeNTF2_designed_0000.pdb,1542
QFIMAKBS_BasicBeNTF2_designed_0000.pdb,1542
OWIGVEUS_BasicBeNTF2_designed_0000.pdb,1542
MNFIJZNN_BasicBeNTF2_designed_0000.pdb,1542
RPKDMHAY_BasicBeNTF2_designed_0000.pdb,1542
HMLRPHYQ_BasicBeNTF2_designed_0000.pdb,1542
FMWGLHKG_BasicBeNTF2_designed_0000.pdb,1542
NURSERAA_BasicBeNTF2_designed_0000.pdb,1542
NQXQCJDJ_BasicBeNTF2_designed_0000.pdb,1542
SFXEGTTM_BasicBeNTF2_designed_0000.pdb,1542
VZNVACTY_BasicBeNTF2_designed_0000.pdb,1543
UMUDKGJJ_BasicBeNTF2_designed_0000.pdb,1543
ZNMHZTLU_BasicBeNTF2_designed_0000.pdb,1543
BOHYBWMF_BasicBeNTF2_designed_0000.pdb,1543
EWMHKLNX_BasicBeNTF2_designed_0000.pdb,1543
GJJATMHO_BasicBeNTF2_designed_0000.pdb,1543
CJIAORBB_BasicBeNTF2_designed_0000.pdb,1543
CKUSPJPC_BasicBeNTF2_designed_0000.pdb,1543
LNLJHIKG_BasicBeNTF2_designed_0000.pdb,1543
ZFPZBZQF_BasicBeNTF2_designed_0000.pdb,1543
ERDUCAEN_BasicBeNTF2_designed_0000.pdb,1543
DDEUNPSY_BasicBeNTF2_designed_0000.pdb,1543
NEYTSYMO_BasicBeNTF2_designed_0000.pdb,1543
HHLPVSHV_BasicBeNTF2_designed_0000.pdb,1543
PBKWSBXQ_BasicBeNTF2_designed_0000.pdb,1543
SEJHLOSW_BasicBeNTF2_designed_0000.pdb,1543
CQXOEEEK_BasicBeNTF2_designed_0000.pdb,1543
FLLBWEJE_BasicBeNTF2_designed_0000.pdb,1543
SVQGILPJ_BasicBeNTF2_designed_0000.pdb,1543
EVLOWMOY_BasicBeNTF2_designed_0000.pdb,1543
EXHRUCBQ_BasicBeNTF2_designed_0000.pdb,1545
OJMWUDIE_BasicBeNTF2_designed_0000.pdb,1545
WHGZJFMX_BasicBeNTF2_designed_0000.pdb,1545
STITVOEK_BasicBeNTF2_designed_0000.pdb,1545
OHCFZRKW_BasicBeNTF2_designed_0000.pdb,1545
EBRLMEXY_BasicBeNTF2_designed_0000.pdb,1545
XKOCCKYO_BasicBeNTF2_designed_0000.pdb,1545
ODOHEXCZ_BasicBeNTF2_designed_0000.pdb,1545
NOWUZSTJ_BasicBeNTF2_designed_0000.pdb,1545
BOLVNHZQ_BasicBeNTF2_designed_0000.pdb,1545
QKBHIBBY_BasicBeNTF2_designed_0000.pdb,1545
HRNSDTYI_BasicBeNTF2_designed_0000.pdb,1545
QAPUJLMB_BasicBeNTF2_designed_0000.pdb,1545
ZRSYHEYF_BasicBeNTF2_designed_0000.pdb,1545
ZIFQBBXT_BasicBeNTF2_designed_0000.pdb,1545
RRBMJVUE_BasicBeNTF2_designed_0000.pdb,1545
PYUDTHCU_BasicBeNTF2_designed_0000.pdb,1545
JDYXQNNJ_BasicBeNTF2_designed_0000.pdb,1545
RGJDWFLD_BasicBeNTF2_designed_0000.pdb,1545
UUKOHRKN_BasicBeNTF2_designed_0000.pdb,1545
YOWPGCVD_BasicBeNTF2_designed_0000.pdb,1546
XTFQOPNR_BasicBeNTF2_designed_0000.pdb,1546
YOSGTHDP_BasicBeNTF2_designed_0000.pdb,1546
OPTUXRIP_BasicBeNTF2_designed_0000.pdb,1546
XWLXUIIS_BasicBeNTF2_designed_0000.pdb,1546
WOIGQWWP_BasicBeNTF2_designed_0000.pdb,1546
NZKILXXY_BasicBeNTF2_designed_0000.pdb,1546
NQDZSPVM_BasicBeNTF2_designed_0000.pdb,1546
FYZZMNCJ_BasicBeNTF2_designed_0000.pdb,1546
OMQMRCKA_BasicBeNTF2_designed_0000.pdb,1546
TQRXDNQV_BasicBeNTF2_designed_0000.pdb,1546
FSCAMSCD_BasicBeNTF2_designed_0000.pdb,1546
TOMUYBWZ_BasicBeNTF2_designed_0000.pdb,1546
EPIGIYTL_BasicBeNTF2_designed_0000.pdb,1546
GTXJYGXL_BasicBeNTF2_designed_0000.pdb,1546
ZSBQDIAS_BasicBeNTF2_designed_0000.pdb,1546
BOMVHOTF_BasicBeNTF2_designed_0000.pdb,1546
ODCXFRPT_BasicBeNTF2_designed_0000.pdb,1546
LBDDUINJ_BasicBeNTF2_designed_0000.pdb,1546
WSLDINAG_BasicBeNTF2_designed_0000.pdb,1546
EHLNUJJU_BasicBeNTF2_designed_0000.pdb,1549
JLXEDEXJ_BasicBeNTF2_designed_0000.pdb,1549
XATUZZGE_BasicBeNTF2_designed_0000.pdb,1549
HSDUNDHA_BasicBeNTF2_designed_0000.pdb,1549
RCTVGDYO_BasicBeNTF2_designed_0000.pdb,1549
CEUATABR_BasicBeNTF2_designed_0000.pdb,1549
RXSEZHVT_BasicBeNTF2_designed_0000.pdb,1549
SVAXKKPP_BasicBeNTF2_designed_0000.pdb,1549
RJZWVJFZ_BasicBeNTF2_designed_0000.pdb,1549
SAZOXWUE_BasicBeNTF2_designed_0000.pdb,1549
ZJDQNAFC_BasicBeNTF2_designed_0000.pdb,1549
IEUKBPHA_BasicBeNTF2_designed_0000.pdb,1549
WHHDFGZN_BasicBeNTF2_designed_0000.pdb,1549
WLCYBTNQ_BasicBeNTF2_designed_0000.pdb,1549
WFHXBLXN_BasicBeNTF2_designed_0000.pdb,1549
GNYIYGKM_BasicBeNTF2_designed_0000.pdb,1549
WFHIJNKU_BasicBeNTF2_designed_0000.pdb,1549
OLNDZWEU_BasicBeNTF2_designed_0000.pdb,1549
WWKAZWBR_BasicBeNTF2_designed_0000.pdb,1549
QINAIIHF_BasicBeNTF2_designed_0000.pdb,1549
IEWAZOMJ_BasicBeNTF2_designed_0000.pdb,1550
KCWNFYBA_BasicBeNTF2_designed_0000.pdb,1550
BOPTYAYO_BasicBeNTF2_designed_0000.pdb,1550
RNYTNORF_BasicBeNTF2_designed_0000.pdb,1550
UBNJWVHM_BasicBeNTF2_designed_0000.pdb,1550
XODWMUXG_BasicBeNTF2_designed_0000.pdb,1550
NEZZNOXN_BasicBeNTF2_designed_0000.pdb,1550
XKZSZECU_BasicBeNTF2_designed_0000.pdb,1550
ZYPSKYEE_BasicBeNTF2_designed_0000.pdb,1550
